study_hours_wk,sleep_hours,lms_activity_rate,attendance_rate,assignments_on_time_rate,procrastination_index,self_efficacy,stress,internet_quality,part_time_job_hours,commute_min,social_support,screen_time_nonstudy_hr,extracurricular_hours,habit_consistency,age,credits_enrolled,year_of_study,lms_quiz_rate,lms_forum_rate,lms_resource_rate,lms_submission_rate,attendance_lecture,attendance_lab,grade_Matemáticas_prior_20,grade_Matemáticas_current_20,grade_Programación_prior_20,grade_Programación_current_20,grade_Comunicación_prior_20,grade_Comunicación_current_20,grade_Estadística_prior_20,grade_Estadística_current_20,grade_Ética_prior_20,grade_Ética_current_20,student_id,cluster_label_true,major,primary_device,internet_type,cohort
13.18336260400076,8.013608839659206,72.7983867434977,84.58461670682514,74.7335584131777,48.52363288217074,55.75945685450187,42.70934359347977,69.39023340180964,8.126778038753237,20.886963280535127,62.74241516064848,3.5248407785487212,4.555888649879293,58.6390612856318,18.446799318073236,22.33695840809217,3.2019448171201588,74.23447338439779,27.25779393045425,64.61807068156673,94.21538011347745,93.085351375983,77.41541807445653,12.319393600072335,13.004960556625566,12.85350755469562,15.323187771467518,13.452272590672335,13.81950752640317,15.386438519320402,10.714398833557333,15.65249351664746,13.02505116975857,774.2341200154481,A,Industrial,Smartphone,Cable,2023
13.287743863907616,7.915043807734043,62.12987645115385,87.18776875454233,68.12805525796843,48.762240024766925,58.97210834695686,46.68523509381725,73.78597964389395,7.257671718391058,21.50775755617663,64.65840566603524,3.9608623146214064,5.092201844594496,60.39593361386887,17.6555297252547,21.662631458532527,3.5646765170175247,76.27006206362056,32.38247229687286,61.32050006461859,94.06976211178397,93.44941515958683,73.82844985819632,12.595861545774879,13.547906312493174,12.989808497069344,15.499169571054043,12.234604746766665,13.31779224618675,15.62471350958026,10.112165926422252,15.839764699244235,13.88615728760713,696.6478142159397,A,Psicología,Laptop,Cable,2023
13.979726609403428,8.436136861419962,74.76421648558002,83.30484524564089,73.067458617796,46.17768890353754,57.17444676841424,41.29065372866009,72.55823326699317,6.135685146178704,23.204709203394113,69.18749871424271,3.1917869923082938,4.407340652046955,60.448381135104334,17.782636188862256,23.234300010669784,3.698519587549341,79.86328519736843,31.718393653255323,59.2195714244097,90.72538205165796,90.57539548135361,76.32998468019763,12.605936854456706,13.286074782707951,13.28742428374405,15.98543673071303,12.0571188254289,13.9678211154182,15.854850727074874,10.363615739528644,16.414761571270503,12.00783912756373,772.7988330509908,A,Industrial,Laptop,DSL,2024
16.027039004796986,8.436071417736198,69.55750239671768,81.65842487506153,74.99386695024471,48.55634696781737,54.434828988878735,39.8895228269349,75.66593842276835,6.699762154159765,21.30001467356902,65.36961022393703,3.584100339632864,3.788965595875504,59.21819205811309,18.239869385727474,21.638404627624556,3.3922172889024425,80.00576234711242,28.441854613012588,62.202504356036656,87.5336103183294,88.69623099014404,76.01720263650142,13.24548319611995,14.179886275874656,13.250086773072738,15.629394174374095,12.16770674313696,13.601887075427179,15.075652932083386,10.465132264476953,16.946119860026336,12.981967554795153,711.2384935764421,A,Industrial,Laptop,Móvil,2022
16.027039004796986,8.380281304745143,71.40956635379028,82.53047269619235,75.01966937789338,49.576571518836715,56.04459214073805,40.65542046724169,75.47062221408602,7.1406441554326205,23.63255521541482,65.75873610314736,3.317647647125281,3.832197998357413,56.28989600163294,18.3281553597841,21.624632644579,3.412863919503545,77.52096720505874,27.891064526487312,64.19246163909659,87.57984880811972,88.68754596468337,72.30588427944309,13.241344077411018,13.59456625404281,13.285519949681673,15.437527128911004,11.79742137554667,13.27676806170975,14.42285013406617,10.266542193995244,17.044327277335128,12.33056254892108,800.331822182623,A,Sistemas,Smartphone,Cable,2025
14.408108585392544,8.303509078628728,76.14418185499105,81.5938792942806,75.25402603452949,47.06825763030245,57.34175736259284,40.78025443684204,72.34725938465483,6.657721440678069,22.578367945273925,67.81851841632879,3.167128115243659,4.021066037659642,59.25677216111349,18.308689306719256,22.65577186918223,3.481839150481193,78.68498385533543,29.779773390646554,62.596850968893,88.23270068665353,90.15046482351883,76.2094871418579,12.76163334925392,13.12890473449022,13.509465755987259,15.369552242128794,12.583278540276412,13.76713993172161,15.414092203220854,10.667874860220678,16.386112936214168,12.24893300663513,733.9652759613039,A,Administración,Smartphone,Cable,2024
13.658437703046143,8.331859851571936,72.6341577022213,84.91117733565511,76.05229969187589,47.535663822743906,53.94580304827803,42.60559719268952,71.57974172956004,6.110745592940356,23.233838079461115,64.54980564180597,3.331204922554382,4.349811106295711,60.51878397251971,18.19443154596054,21.850303947444903,3.419703280533129,75.33084681550831,33.05804814393503,62.88017680120971,92.00659776348786,88.50340723912198,79.99742936046016,12.789280383466751,14.024691106782214,12.9778361552271,16.12722450886809,12.52390114296319,14.302095747642873,15.50095888914498,11.331280779394083,15.816742440256743,12.619036760989752,767.3818179834467,A,Industrial,Smartphone,Fibra,2024
14.435426593695965,8.11247250912546,66.2395348029115,85.35359482333581,74.38492868728324,49.29002768317494,55.71383888081475,44.14928558438852,76.52461429512957,6.746460914387331,24.200670612002103,63.4339395548103,3.234695664391099,4.672423711650807,59.14531853817384,17.662558885727268,22.367159083275883,3.5158302227673857,76.10639812556349,29.15759629680762,61.44748268096811,92.47466425226312,90.36830629289202,74.32046769449607,12.29229786163672,13.131849815274423,12.828463405997907,15.947664969586146,12.05662829961282,13.032082748892236,15.131711672648555,10.353519887258903,16.384912653828863,12.801706083483003,782.4341257222192,A,Industrial,Laptop,Móvil,2023
12.455127746440288,7.874489458100415,72.20496003390082,83.68621122010828,74.06995397952518,47.76073665485741,57.64693755359313,44.11716270818406,70.87780611797257,7.006198998704466,23.86189771917519,64.41052087069711,2.9370327893724917,5.161133826492552,60.79736041199011,18.3133155503433,23.142307065946873,3.554632493639592,73.84901142145983,30.63231342303407,60.55267799908872,91.15385570202879,92.31505070482157,77.74106898363277,12.409600206669705,12.51628224571314,13.075197335284013,15.476747612487028,12.921500759109742,13.702602703229555,15.431840153993527,11.191404194885708,15.002689313009093,12.167454070959206,723.2530817130356,A,Administración,Laptop,DSL,2023
15.382941176553183,7.915705096562366,66.25928062634885,84.3429807035522,74.88418827563957,51.446512766112086,55.88980355140709,43.67771241974048,75.06997688933063,8.04979918579454,23.86174309612004,60.90409842075757,3.319812627083087,4.52671985254804,56.22271117544407,18.497608666831823,21.341627466480933,3.274393120504153,72.61683757574745,26.516951583585886,65.28700907761737,90.08630707781238,90.54427627628576,72.48701534042605,12.93957659779277,13.133998476973835,12.884537992502285,15.2058876234012,12.33911669773994,12.894360526901405,14.08835345343799,10.604690945899282,16.593556522965358,12.83337334967953,785.601468700738,A,Administración,Laptop,Fibra,2025
14.258071845041112,8.381197502334413,74.72690272013456,83.87073498270935,72.00750275693618,47.05764317129472,58.26282107740018,41.73699640180157,71.21110432882037,6.924141562134031,22.40843124552209,68.80597953449931,3.472977301122169,4.232829011370768,58.50774314028398,18.074755230021974,22.453410340512935,3.5547714703074202,78.49264870566844,31.156294735044654,62.34238839919192,90.90208048792339,91.2779297237898,74.46052924775024,12.847271326674994,13.370227784728552,13.376696692305682,15.526397535568227,12.198408044631343,13.921314892961863,15.493760621868203,10.217270156021472,16.716286279805576,12.36697274098082,784.5628808812143,A,Administración,Laptop,Cable,2023
14.533054237502135,8.327182856025466,72.05882702277218,84.20196778487532,72.27320134919701,48.223021744876476,55.89087706799401,41.43411060920185,70.49389198087022,7.411393221200406,21.974652607230396,65.58783158524535,3.574248900673441,4.495280345744708,58.50440748548098,18.384674457317413,22.030105494590877,3.451648146377311,76.21434161852044,30.047581225599295,62.034979308534766,91.45898782190201,91.21497037466523,75.9933757553951,13.191293392283708,13.797803595708734,13.011050941665086,15.659382193833725,12.318692756391732,14.120493109238026,15.129171073363533,10.557994853027996,16.422396888282158,12.453264670916951,789.4393553466039,A,Sistemas,Smartphone,Cable,2025
13.579271319816373,8.091700594887396,75.7117000612698,81.51278615159544,75.96916800604039,46.81666718854666,59.36060662789529,42.633216262722826,74.74288977134256,6.186329506227542,24.72543719423977,68.42958020938923,2.6745186519380737,4.347014524593124,59.98169526609397,17.906288902110315,23.63122833355609,3.6478691055326906,78.6383935709856,29.817579967547907,61.14912932656304,87.99251521621187,90.65082622037808,74.7910028612051,12.070901529738759,12.069806147284586,13.613644786031566,15.348024875817728,12.506250331367854,13.116087496767777,15.574767798619066,10.585694762604744,16.064327410008303,11.909290059011992,722.6210058272193,A,Industrial,Laptop,Móvil,2025
14.814614753256304,8.348981481654532,80.96436610479309,80.16218967174773,76.11679716401088,46.854202475866664,58.76410896191522,39.34522998259995,71.32575431678944,7.340353993548101,21.678180535246106,69.43358003675016,3.1605782052405407,3.5108299580404663,57.216166662241996,18.48637997651133,22.905755148676832,3.356101048274549,79.98881708389459,26.918736402945363,65.09618782280792,87.61567332488569,91.08610474178985,74.11536737650619,12.580520948307898,12.601536654857343,13.780204382230782,14.85714236371307,12.932905939877545,13.584580031683656,15.334795480100658,10.233631348072539,16.953201460519043,12.128739295745282,760.3407622174166,A,Administración,Laptop,Fibra,2025
16.027039004796986,8.208046992829471,66.70371604131867,80.68471950567302,76.20804834811868,49.854449515454476,54.87985947059951,40.41316018827669,78.59453201163126,7.167048138138237,21.38671298860072,63.46048295680289,3.456607809761968,3.7589444839669404,58.52096458561941,18.210591907345247,21.731830703119734,3.308753068634632,79.9045227231036,25.517607030705424,62.9560190179815,86.45595764756371,89.27013741514875,73.96552190680376,12.924050250947223,13.577450397826803,13.253650762291233,15.264324023138087,12.360114816754281,12.79318435199863,14.755192281619328,10.241453572805089,17.014245029575353,13.278288134168108,681.9077426952307,A,Industrial,Desktop,Fibra,2025
13.218977353684762,8.21211275262813,76.81023012303373,82.03186279682525,75.66691863305438,46.91598222969888,55.322777175057595,40.658349407253155,69.5860449999325,6.862162901462657,23.506860876035383,65.46328189732462,2.813751790942913,4.87036235525984,60.73644480439329,18.488185735067805,23.624414978300333,3.5574054348905673,75.57409810143712,29.399038214973338,59.073853537580256,90.32490284855943,91.25933635026821,79.56614414870933,12.689489236896453,12.858754436683336,13.005432846509208,15.822851312731217,12.846547314606848,14.240107960657648,15.464058347760659,11.249012134396501,15.35640708975332,11.446910915825617,767.8060778335074,A,Industrial,Smartphone,Fibra,2024
13.821765578700072,7.891856525503548,70.85618919027165,83.85244529184574,72.61444355299056,48.900908351565846,60.22245828292057,45.28619719828651,72.93298350494064,6.617956729682935,25.966477044060692,66.42748923169316,2.9743050823091535,4.7999891732857085,58.40861410633449,18.490311630477162,21.788731409293163,3.6427046463097286,73.09454104657422,33.78288196257412,63.36257546759313,86.82832466480527,89.89049763049164,73.41244828904922,13.20987812807924,12.89546404043124,13.562469423423735,15.095326256301519,11.959398225483264,13.403527166663162,14.596039999770593,11.161676372744015,15.954956417990006,12.074264414956652,723.083503966518,A,Industrial,Smartphone,Fibra,2022
12.944810253057204,8.002194207864228,74.9759602877483,84.03887443388197,78.51440130525305,48.34907247818246,55.12166952755011,43.58262990365857,71.13332443967774,6.573086920306584,25.179197592617925,62.92230983510691,2.7654088694236387,4.617461530199632,59.4944998760244,18.519168890804465,22.40613952874042,3.3668388383168075,71.87460255442956,31.092330527099207,64.23776596648221,91.02056875080646,89.13124367402513,79.26611616527082,12.425821812440699,12.87243640070296,13.019026594259666,15.702213397276049,12.975061454929293,13.864763857422837,15.048810798098454,11.727740391944142,15.307135139465618,12.028013382697313,778.552881008045,A,Administración,Desktop,Móvil,2025
13.822599025900043,8.297351327591244,75.65181489288875,79.89799537678189,74.80091416096596,45.95829296382279,56.46443687313244,40.40711682166146,71.84640447265558,5.455561236726693,24.233384862330336,68.29167386788762,2.7265239393017047,4.712694333415017,62.93888948959669,18.53340314361787,23.2341742072917,3.7799476410186057,78.16390548582548,33.713187152741604,56.838726837505625,84.43055910037839,88.70621791328982,80.46629086923306,13.410613414287479,13.469543320848237,13.53871547611259,15.805589176909944,12.219441482689346,14.382626268017697,15.5341630030407,11.678606585609202,15.295219638292272,11.440954480230632,655.2031661730066,A,Psicología,Laptop,Fibra,2022
15.596033284368946,8.229309974710528,72.91712414658265,79.89077133376495,74.97696725541572,48.395411656220496,56.863679492959186,39.900046642212764,74.55527702363503,6.961252563305216,23.206404525250388,66.41578573397734,3.0012841688059035,4.22839842491492,58.87284949263252,18.526555052616555,22.691097371125824,3.5438729661992237,78.49471646801499,27.5743031531945,60.606755257226915,85.04863652582742,89.91651853673949,74.72154838508675,13.225813878409717,13.088825481537885,13.452026333928725,15.249077329732007,12.222531857674182,13.400349146397375,14.787399325704694,10.661756381131848,16.54544607894298,11.918993921348667,710.220344099096,A,Industrial,Desktop,Cable,2022
14.113812543384508,8.140904725776265,76.28328894534505,81.37329331413015,76.26265539692425,48.023443155473515,55.78636032381051,40.15486975076059,70.19210447101665,7.815835248522676,21.40168799607337,64.4862820597041,3.184587062543662,4.266378483271683,58.6445543350863,18.701817541273808,22.827157348249195,3.280012831496434,76.2358880989401,26.112229056244686,63.255016486254526,89.97390360733039,91.89948540770528,77.38894317761317,12.654369193229515,12.855830284412258,13.156281116704875,15.185191937474462,13.293146325639782,13.81962798224357,15.184141896831461,10.82945114183394,15.924992357112478,12.291729993394481,751.0153403527006,A,Administración,Laptop,Móvil,2023
14.080648320644778,8.147601785020866,71.77294428326883,83.89418810654628,74.85465724617333,47.83585854697461,58.326130949582506,43.47918853707029,75.31954820605876,6.681279848275674,23.105458644739706,66.8322068033749,3.262555438489228,4.0979560544183515,58.78536881153712,17.70332401318516,22.584369881377967,3.4667165194336964,78.57622323183107,29.301860104219887,63.75740956232315,91.23546551518574,90.89136959371062,73.65212666157191,12.024339958148598,12.708910863913735,13.370773291534555,15.420687937276147,12.484784899315828,13.025862973344656,15.54646157098577,10.131719192678958,16.5835237002008,12.929948147178315,752.1191433089691,A,Administración,Laptop,Fibra,2025
14.26846536261474,7.9320586793725845,70.79062148539457,81.73433427374081,80.3365077576165,49.103085098238274,54.90848444664874,42.747795232231056,76.98675501328408,6.6650183094094215,23.525713876154033,61.975296632326426,2.852314112531003,4.0696117729184484,59.71577080551831,18.153199973974864,22.536610077787735,3.255543315189784,76.19024553138723,26.33032547671,64.41735045569006,89.03724527912172,89.18242718831087,77.21276166763795,11.914645907786257,12.546715175985044,13.161494130751825,15.385164631618101,13.16816551802821,12.794168963188183,15.13245224690742,11.049789707270895,15.814708157112902,12.928820785736178,699.5065680801973,A,Industrial,Laptop,Fibra,2024
13.374534366578501,7.959177819999997,74.83374830648648,84.67696906991806,70.18376238596665,48.49557586864885,60.87565105255486,43.87469982209623,67.33544675356261,8.327131595146597,22.37148655876704,66.92830514555777,3.5562126678127597,4.658554396096803,56.49458083027527,18.781367822097394,21.801597173634125,3.4073508673447135,73.18553983681493,30.86461926141861,65.75835840932123,91.01445980843928,93.61451704761942,72.82529779140087,13.143578267157038,12.870331385445875,13.437759413122427,14.672883950736916,12.735790999907952,13.895385070083758,14.856755581752987,10.550486782189004,16.161939686353925,12.4615017302085,779.3793932690711,A,Psicología,Laptop,DSL,2025
15.185087900461825,8.095627273586366,74.26754638658838,79.7982862355784,80.1489641147965,48.27173491900361,57.29057745642436,42.168419259020546,77.3934796870416,5.5288876823066655,24.782859416721568,66.30966746107242,2.782318762962018,3.432242293328608,59.34286480885112,18.496591240079514,21.573729505038933,3.3853480576192214,77.66463959783133,31.194619011729007,66.20415353815886,82.58486106156863,85.88298706270795,76.35567420880169,12.826920068503746,13.120821179687846,13.96397935457422,15.027126151417193,12.529901878279562,13.066933037932898,14.84086593949312,11.461225254227383,16.358220021505087,12.597370399368764,642.1277353844938,A,Psicología,Laptop,Cable,2023
13.037946549228579,7.907677650696044,69.17280654428612,84.7922054203386,73.21851306852137,47.899530651453915,59.490132132117616,46.61195852016092,73.47622684689867,5.637201881574911,24.950579895061882,66.45820119198285,3.233844200986318,4.604242533485374,60.86894466825326,18.242805802209578,21.20032123870056,3.6067463174502383,74.14722483763948,37.281940083826,64.0415648836448,87.67575679102177,88.6073118967907,76.71977767731717,13.025955267936691,13.528230395810388,13.64947952362544,15.326176413423358,12.198510102635417,13.672969427317055,15.256980717573096,11.539930324252953,15.445337535137721,12.955130050141427,651.7547109563221,A,Industrial,Laptop,Fibra,2025
13.447628576278497,8.003920608995497,72.7744263078866,84.63828785108795,69.17420140072814,48.457256966370345,59.72848890034792,43.666924314045716,67.28147301393624,7.968637522399064,22.847750313970035,66.43174834884704,3.5130197724305323,5.035555415656883,57.845831678276525,18.838785815720254,21.824831514492523,3.5372491192396622,72.763831323137,32.38435618288677,62.88799488058628,90.18383654696373,93.03822582450863,74.39959461047346,13.571274745362205,13.313082741876174,13.283226977323677,15.010254280420614,12.399630028642864,14.209767376497743,14.806923837608831,10.870857415250125,15.846658345034957,12.176930829037559,762.5709091150657,A,Industrial,Tablet,Fibra,2022
14.968693057910265,7.922800848894058,70.30352395358742,78.8804889497886,74.58497337878869,47.884297405938554,60.69476824163102,42.271936456863116,78.95388257767408,6.196291338153404,24.594300751479913,68.26708682883236,2.619294317806973,4.418904228053816,60.58978854873222,18.032228112095666,23.49989030943432,3.769505299070098,80.67027598408552,28.22982543706866,58.77203912672198,82.23930213540034,90.53137100111358,72.40947140215718,12.600931085000227,12.011670598296757,13.9062562507018,14.880243046248939,12.10788933578261,12.418041757584305,15.11622019106225,10.440343437245797,16.193838209987955,12.065632520680317,608.4232938584715,A,Sistemas,Desktop,DSL,2025
14.304719207523862,8.150966133783763,70.58076867217885,84.13013047683825,74.13708270238823,48.35060774358716,57.44186431200385,43.46472870904554,74.06397807048059,6.7182758943919305,23.117996712471232,65.82584055858932,3.3846360393128334,4.231567162734098,58.84382637442727,18.05623387586496,21.88819424029789,3.451154993610988,76.80371155575682,30.856825393857715,63.86638897829555,90.25354152886302,90.10278705620831,74.81325779464697,12.644921832006773,13.317210714347826,13.306226149437203,15.45249923046721,12.3495613626841,13.414750993898677,15.229324614842657,10.566131422168942,16.409166247145954,12.905823686184878,740.9819778977844,A,Sistemas,Tablet,Fibra,2024
13.937989161544646,8.270230649328028,70.9360926523436,82.79961174873219,74.01953940382604,47.45947720255481,53.669434762826825,40.71191822145193,70.43471047449037,7.068863002156366,19.926188500060093,63.789699716351635,3.6539650322881663,4.510070539097217,61.61136975829176,18.469635302927724,22.182967258596232,3.3600295651413927,77.3861859670179,29.68695997131485,60.542308101795015,91.17383832881235,91.12573810677965,80.84550915917862,13.050121690301857,14.120929920278135,12.92152027107663,15.7743125205633,13.033565446312041,14.394102051479146,15.690034957647175,11.082389508257931,15.479214821249686,13.012298166965657,691.3370634124334,A,Administración,Desktop,Móvil,2022
12.694066471522703,7.989410893612846,78.24908964633389,83.66185179134044,74.13274763567145,47.439484991531245,59.239873291782345,43.43663133259009,66.90908901426936,7.413984906913633,22.562964409796795,66.61731409487345,3.317298511530603,4.347842070901532,58.26156465974737,18.909946306299467,21.8118901754519,3.3236681695922314,73.09130670372501,32.47156445406935,66.7624585466978,90.07825195902313,91.51518181568753,77.16274307364979,12.930511153543305,13.003735838648273,13.561471793179223,14.836815685228974,13.242077362408823,14.242377529734728,15.210528653943415,11.339277744184708,15.553439096299021,12.458111283543586,738.9942917015761,A,Sistemas,Tablet,Fibra,2023
14.913134007117328,8.231523866367692,78.26981586354266,81.10186205282007,75.00192012906989,47.98942777599119,59.06471906655003,40.80957391943026,71.69469886270159,7.076021004346867,24.572212593762423,68.44400029571835,2.8813434312492556,4.080301058585606,56.84883094565118,18.676114230850672,22.551586623162095,3.525930755304744,76.4080000384377,29.496573938878367,63.86715547827457,85.96314847504871,89.92296637550359,73.23223183580797,13.146567288705192,12.703966628642963,13.681787058910349,15.01192548553312,12.23856293492821,13.59749725550649,14.653796883144231,10.716341247734498,16.77682593962704,11.47729563855038,780.0620316637885,A,Sistemas,Laptop,Fibra,2022
15.679932725291373,8.166556556558461,72.46033904741972,79.53136506557429,79.0562912194634,49.07876734513857,54.23796425969668,39.75599554990472,75.80378670665978,6.815093643475707,23.060179795594614,63.36785432011093,2.9079423042814945,3.939097374521973,59.172711958981196,18.64198481171117,22.32671624615434,3.3286248724516057,77.3650522268866,26.14463387481703,62.68861481166408,85.23059332748998,88.34967945710686,77.14358044564676,12.946357028014804,13.194530394335676,13.295357052967624,15.332936376026987,12.720675426086306,13.277176188421898,14.69582638982707,11.12804552682255,16.27489220853811,12.298947772599222,695.3196249805003,A,Administración,Laptop,Móvil,2023
14.579311768112285,8.06181654705537,68.26037808380471,82.08750174272146,74.26719594150097,48.60123118083005,55.97444326902705,42.47486076081005,73.90698539819252,6.694462786864383,21.93464827698375,64.04678433323168,3.4338429968842874,4.402684143186257,60.73541454128099,18.512592060613798,21.59365540539451,3.428830285065248,76.64756764472766,30.761336672317704,62.04772568346064,87.14830781347806,89.67538628498217,77.75231793661668,13.24269185234385,13.822306587063736,13.305504101210676,15.337484682029194,12.590113107731174,13.68050565884759,15.110479957125355,11.178121960579173,15.737152084732042,13.061169643147009,643.4541914965185,A,Industrial,Laptop,Fibra,2025
